"title",year_published,"composer-author","normalized_title","artist","title_artist","date","time","timestamp","cover-src"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-03","01:06:00","2018-12-03 01:06:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-03","09:55:00","2018-12-03 09:55:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-03","06:05:00","2018-12-03 06:05:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-03","04:06:00","2018-12-03 04:06:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-02","10:31:00","2018-12-02 10:31:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-02","07:39:00","2018-12-02 07:39:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-02","03:12:00","2018-12-02 03:12:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-02","01:12:00","2018-12-02 01:12:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-01","04:28:00","2018-12-01 04:28:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-01","02:49:00","2018-12-01 02:49:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-12-01","00:43:00","2018-12-01 00:43:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Michael Bublé","Santa Claus Is Coming To Town_Michael Bublé","2018-11-30","17:58:00","2018-11-30 17:58:00","https://i.iheart.com/v3/catalog/track/28801197?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Band Perry","Santa Claus Is Coming To Town_The Band Perry","2018-12-05","03:57:00","2018-12-05 03:57:00","https://i.iheart.com/v3/catalog/track/36841940?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Band Perry","Santa Claus Is Coming To Town_The Band Perry","2018-12-04","04:06:00","2018-12-04 04:06:00","https://i.iheart.com/v3/catalog/track/36841940?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Band Perry","Santa Claus Is Coming To Town_The Band Perry","2018-12-03","01:52:00","2018-12-03 01:52:00","https://i.iheart.com/v3/catalog/track/36841940?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Band Perry","Santa Claus Is Coming To Town_The Band Perry","2018-12-02","04:56:00","2018-12-02 04:56:00","https://i.iheart.com/v3/catalog/track/36841940?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Band Perry","Santa Claus Is Coming To Town_The Band Perry","2018-12-02","00:15:00","2018-12-02 00:15:00","https://i.iheart.com/v3/catalog/track/36841940?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Crystals","Santa Claus Is Coming to Town_The Crystals","2018-12-05","14:59:00","2018-12-05 14:59:00","https://i.iheart.com/v3/catalog/track/2513310?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Crystals","Santa Claus Is Coming to Town_The Crystals","2018-12-04","11:41:00","2018-12-04 11:41:00","https://i.iheart.com/v3/catalog/track/2513310?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Crystals","Santa Claus Is Coming to Town_The Crystals","2018-12-03","16:28:00","2018-12-03 16:28:00","https://i.iheart.com/v3/catalog/track/2513310?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Crystals","Santa Claus Is Coming to Town_The Crystals","2018-12-03","06:48:00","2018-12-03 06:48:00","https://i.iheart.com/v3/catalog/track/2513310?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Crystals","Santa Claus Is Coming to Town_The Crystals","2018-12-03","00:13:00","2018-12-03 00:13:00","https://i.iheart.com/v3/catalog/track/2513310?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Crystals","Santa Claus Is Coming to Town_The Crystals","2018-12-02","12:03:00","2018-12-02 12:03:00","https://i.iheart.com/v3/catalog/track/2513310?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Crystals","Santa Claus Is Coming to Town_The Crystals","2018-12-01","20:48:00","2018-12-01 20:48:00","https://i.iheart.com/v3/catalog/track/2513310?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Crystals","Santa Claus Is Coming to Town_The Crystals","2018-12-01","08:57:00","2018-12-01 08:57:00","https://i.iheart.com/v3/catalog/track/2513310?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Jackson 5","Santa Claus Is Coming To Town_The Jackson 5","2018-12-05","14:08:00","2018-12-05 14:08:00","https://i.iheart.com/v3/catalog/track/734468?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Jackson 5","Santa Claus Is Coming To Town_The Jackson 5","2018-12-04","22:39:00","2018-12-04 22:39:00","https://i.iheart.com/v3/catalog/track/734468?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Jackson 5","Santa Claus Is Coming To Town_The Jackson 5","2018-12-04","07:25:00","2018-12-04 07:25:00","https://i.iheart.com/v3/catalog/track/734468?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Jackson 5","Santa Claus Is Coming To Town_The Jackson 5","2018-12-03","12:59:00","2018-12-03 12:59:00","https://i.iheart.com/v3/catalog/track/734468?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Jackson 5","Santa Claus Is Coming To Town_The Jackson 5","2018-12-01","18:01:00","2018-12-01 18:01:00","https://i.iheart.com/v3/catalog/track/734468?ops=fit(100,100)"
"Santa Claus Is Coming To Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","The Jackson 5","Santa Claus Is Coming To Town_The Jackson 5","2018-12-01","09:54:00","2018-12-01 09:54:00","https://i.iheart.com/v3/catalog/track/734468?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Tony Bennett","Santa Claus Is Coming to Town_Tony Bennett","2018-12-05","10:04:00","2018-12-05 10:04:00","https://i.iheart.com/v3/catalog/track/13628630?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Tony Bennett","Santa Claus Is Coming to Town_Tony Bennett","2018-12-03","07:45:00","2018-12-03 07:45:00","https://i.iheart.com/v3/catalog/track/13628630?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Tony Bennett","Santa Claus Is Coming to Town_Tony Bennett","2018-12-02","20:48:00","2018-12-02 20:48:00","https://i.iheart.com/v3/catalog/track/13628630?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Tony Bennett","Santa Claus Is Coming to Town_Tony Bennett","2018-12-02","09:06:00","2018-12-02 09:06:00","https://i.iheart.com/v3/catalog/track/13628630?ops=fit(100,100)"
"Santa Claus Is Coming to Town",1934,"John Frederick Coots, Haven Gillespie ","Santa Claus Is Coming To Town","Tony Bennett","Santa Claus Is Coming to Town_Tony Bennett","2018-12-01","17:02:00","2018-12-01 17:02:00","https://i.iheart.com/v3/catalog/track/13628630?ops=fit(100,100)"
"We Wish You A Merry Christmas",1935,"Arthur Warrell / Traditional","We Wish You A Merry Christmas","Peter, Paul & Mary","We Wish You A Merry Christmas_Peter, Paul & Mary","2018-12-05","03:25:00","2018-12-05 03:25:00","https://i.iheart.com/v3/catalog/track/5225024?ops=fit(100,100)"
"We Wish You A Merry Christmas",1935,"Arthur Warrell / Traditional","We Wish You A Merry Christmas","Peter, Paul & Mary","We Wish You A Merry Christmas_Peter, Paul & Mary","2018-12-03","01:28:00","2018-12-03 01:28:00","https://i.iheart.com/v3/catalog/track/5225024?ops=fit(100,100)"
"We Wish You A Merry Christmas",1935,"Arthur Warrell / Traditional","We Wish You A Merry Christmas","Peter, Paul & Mary","We Wish You A Merry Christmas_Peter, Paul & Mary","2018-12-02","01:08:00","2018-12-02 01:08:00","https://i.iheart.com/v3/catalog/track/5225024?ops=fit(100,100)"
"We Wish You A Merry Christmas",1935,"Arthur Warrell / Traditional","We Wish You A Merry Christmas","Peter, Paul & Mary","We Wish You A Merry Christmas_Peter, Paul & Mary","2018-12-01","00:15:00","2018-12-01 00:15:00","https://i.iheart.com/v3/catalog/track/5225024?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-05","18:23:00","2018-12-05 18:23:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-05","17:02:00","2018-12-05 17:02:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-05","14:56:00","2018-12-05 14:56:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-05","12:38:00","2018-12-05 12:38:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-05","10:35:00","2018-12-05 10:35:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-05","09:30:00","2018-12-05 09:30:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-05","07:45:00","2018-12-05 07:45:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-04","17:20:00","2018-12-04 17:20:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-04","16:10:00","2018-12-04 16:10:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-04","15:07:00","2018-12-04 15:07:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-04","13:19:00","2018-12-04 13:19:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-04","11:04:00","2018-12-04 11:04:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-04","08:31:00","2018-12-04 08:31:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-04","06:39:00","2018-12-04 06:39:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-04","05:33:00","2018-12-04 05:33:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-03","19:07:00","2018-12-03 19:07:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-03","15:31:00","2018-12-03 15:31:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-03","13:32:00","2018-12-03 13:32:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-03","12:20:00","2018-12-03 12:20:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-03","10:48:00","2018-12-03 10:48:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-03","08:21:00","2018-12-03 08:21:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-02","21:25:00","2018-12-02 21:25:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-02","17:48:00","2018-12-02 17:48:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-02","15:25:00","2018-12-02 15:25:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-02","13:39:00","2018-12-02 13:39:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-02","12:06:00","2018-12-02 12:06:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-02","10:28:00","2018-12-02 10:28:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-02","07:45:00","2018-12-02 07:45:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-02","05:38:00","2018-12-02 05:38:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-01","19:25:00","2018-12-01 19:25:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-01","18:03:00","2018-12-01 18:03:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-01","16:02:00","2018-12-01 16:02:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-01","14:33:00","2018-12-01 14:33:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-01","11:28:00","2018-12-01 11:28:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
"White Christmas",1941,"Irving Berlin","White Christmas","Bing Crosby","White Christmas_Bing Crosby","2018-12-01","09:34:00","2018-12-01 09:34:00","https://i.iheart.com/v3/catalog/track/674238?ops=fit(100,100)"
